//npcId - hitpoints attackAnim defenceAnim deathAnim attackDelay deathDelay respawnDelay maxHit attackStyle attackGfx attackProjectile agressivenessType
//Skeleton brute - 132
7161 - 80 -1 -1 -1 4 1 60 14 MELEE -1 -1 AGRESSIVE
//Skeleton warlord - 132
7162 - 80 -1 -1 -1 4 1 60 14 MELEE -1 -1 AGRESSIVE
//Skeleton heavy - 132
7329 - 5560 8222 8224 8226 4 4 0 160 SPECIAL -1 -1 PASSIVE
//Skeleton thug - 132
7330 - 5560 8222 8224 8226 4 4 0 160 SPECIAL -1 -1 PASSIVE
//Entrana firebird - 2
7331 - 430 8032 8034 8033 4 4 0 42 MELEE -1 -1 PASSIVE
//Mounted terrorbird gnome - 49
7332 - 430 8032 8034 8033 4 4 0 42 MELEE -1 -1 PASSIVE
//Mounted terrorbird gnome - 49
7339 - 6200 7879 7878 7880 4 4 0 215 SPECIAL -1 -1 PASSIVE
//Mounted terrorbird gnome - 49
7340 - 6200 7879 7878 7880 4 4 0 215 SPECIAL -1 -1 PASSIVE
//Duck - 1
7341 - 5280 7980 7981 7692 4 4 0 140 SPECIAL -1 -1 PASSIVE
//Seagull - 2
7342 - 5280 7980 7981 7692 4 4 0 140 SPECIAL -1 -1 PASSIVE
//Seagull - 3
7343 - 7540 8183 8185 8184 4 4 0 244 SPECIAL -1 -1 PASSIVE
//Sir Lancelot - 127
7344 - 7540 8183 8185 8184 4 4 0 244 SPECIAL -1 -1 PASSIVE
//Black Knight - 33
7349 - 6670 7693 7691 7979 4 4 0 229 MELEE -1 -1 PASSIVE
//K'ril Tsutsaroth - 650
7350 - 6670 7693 7691 7979 4 4 0 229 MELEE -1 -1 PASSIVE
//Tstanon Karlak - 145
7356 - 4760 7834 7832 7833 4 4 0 152 MAGE -1 -1 PASSIVE
//Zakl'n Gritch - 142
7357 - 4760 7844 7842 7843 4 4 0 150 MELEE -1 -1 PASSIVE
//Balfrug Kreeyath - 151
7358 - 4760 7844 7842 7843 4 4 0 150 MELEE -1 -1 PASSIVE
//Hellhound - 127
7359 - 4760 8183 8185 8184 4 4 0 152 MELEE -1 -1 PASSIVE
//Imp - 7
7360 - 4760 8183 8185 8184 4 4 0 152 MELEE -1 -1 PASSIVE
//Werewolf - 93
7361 - 620 8257 8256 8258 3 3 0 50 SPECIAL -1 -1 PASSIVE
//Werewolf - 93
7362 - 620 8257 8256 8258 3 3 0 50 SPECIAL -1 -1 PASSIVE
//Vampyre - 77
7375 - 6940 7946 7948 7947 4 4 0 230 SPECIAL -1 -1 PASSIVE
//Bloodveld - 81
7376 - 6940 7946 7948 7947 4 4 0 230 SPECIAL -1 -1 PASSIVE
//Pyrefiend - 48
7379 - 900 8965 8966 8967 6 1 60 170 MELEE -1 -1 PASSIVE
//Gorak - 149
7379 - 900 8965 8966 8967 6 1 60 170 MELEE -1 -1 PASSIVE
//spiritual warrior
7380 - 1200 -1 -1 -1 4 1 60 89 MELEE -1 -1 AGRESSIVE
//spiritual Ranger
7381 - 750 -1 -1 -1 5 1 60 120 MAGE -1 -1 AGRESSIVE
//spiritual mage
7382 - 750 -1 -1 -1 5 1 60 120 MAGE -1 -1 AGRESSIVE
//Kree'arra - 580
7443 - 130 -1 -1 -1 4 1 60 30 MELEE -1 -1 AGRESSIVE
//Wingman Skree - 143
7459 - 750 -1 -1 -1 5 1 60 60 MELEE -1 -1 PASSIVE
//Flockleader Geerin - 149
7460 - 750 -1 -1 -1 5 1 60 60 MELEE -1 -1 PASSIVE
//Flight Kilisa - 159
7475 - 400 -1 -1 -1 4 1 60 140 MELEE -1 -1 PASSIVE
//spiritual warrior
7476 - 500 -1 -1 -1 4 1 60 140 MELEE -1 -1 PASSIVE
//spiritual Ranger
7477 - 500 -1 -1 -1 4 1 60 140 MELEE -1 -1 PASSIVE
//spiritual Mage
7479 - 600 -1 -1 -1 4 1 60 140 MELEE -1 -1 PASSIVE
//Avansie - 69
7480 - 700 -1 -1 -1 4 1 60 140 MELEE -1 -1 PASSIVE
//Avansie - 93
7497 - 750 -1 -1 -1 4 1 60 50 MELEE -1 -1 PASSIVE
//Avansie - 84
7500 - 400 -1 -1 -1 4 1 60 15 MELEE -1 -1 AGRESSIVE
//Avansie - 95
7501 - 400 -1 -1 -1 4 1 60 15 MELEE -1 -1 AGRESSIVE
//Avansie - 92
7502 - 400 -1 -1 -1 4 1 60 15 MELEE -1 -1 AGRESSIVE
//Avansie - 113
7503 - 400 -1 -1 -1 4 1 60 15 MELEE -1 -1 AGRESSIVE
//Avansie - 137
7528 - 220 -1 -1 -1 6 1 60 30 MELEE -1 -1 PASSIVE
//Avansie - 148
7606 - 950 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Avansie - 85
7607 - 1050 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Avansie - 73
7608 - 1200 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Avansie - 79
7609 - 1300 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Avansie - 89
7614 - 950 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Avansie - 109
7615 - 1050 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Avansie - 97
7616 - 1200 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Avansie - 131
7617 - 1300 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Commander Zilyana - 596
7618 - 950 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Starlight - 149
7619 - 1050 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Growler - 139
7620 - 1200 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Bree - 146
7621 - 1300 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Saradomin priest - 113
7626 - 950 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//spiritual warrior
7627 - 1050 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//spiritual Ranger
7628 - 1200 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//spiritual mage
7629 - 1300 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Knight of Saradomin - 103
7631 - 950 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Knight of Saradomin - 101
7632 - 1200 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//General Graardor - 624
7634 - 950 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Sergeant Strongstack - 141
7635 - 1200 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Sergeant Steelwill - 142
7640 - 1000 9125 9127 9126 5 1 60 130 MELEE -1 -1 AGRESSIVE
//Sergeant Grimspike - 142
7641 - 1000 9125 9127 9126 4 1 60 150 MELEE -1 -1 PASSIVE
//Jogre - 58
7642 - 1780 9102 9132 9131 5 1 60 90 MELEE -1 -1 AGRESSIVE
//Cyclops - 81
7643 - 1960 9102 9132 9131 5 1 60 90 MELEE -1 -1 AGRESSIVE
//Cyclops - 81
7644 - 880 -1 -1 -1 4 1 60 80 MELEE -1 -1 AGRESSIVE
//Ork - 107
7645 - 880 -1 -1 -1 4 1 60 80 MELEE -1 -1 AGRESSIVE
//Ork - 107
7646 - 880 -1 -1 -1 4 1 60 80 MELEE -1 -1 AGRESSIVE
//Ork - 107
7647 - 880 -1 -1 -1 4 1 60 80 MELEE -1 -1 AGRESSIVE
//Ork - 107
7648 - 880 -1 -1 -1 4 1 60 80 MELEE -1 -1 AGRESSIVE
//Hobgoblin - 47
7649 - 880 -1 -1 -1 4 1 60 80 MELEE -1 -1 AGRESSIVE
//spiritual Ranger
7650 - 880 -1 -1 -1 4 1 60 80 MELEE -1 -1 AGRESSIVE
//spiritual Warrior
7651 - 880 -1 -1 -1 4 1 60 80 MELEE -1 -1 AGRESSIVE
//spiritual Mage
7654 - 650 -1 -1 -1 4 1 60 80 MELEE -1 -1 AGRESSIVE
//Goblin - 17
7655 - 650 -1 -1 -1 4 1 60 80 MELEE -1 -1 AGRESSIVE
//Goblin - 12
7656 - 650 -1 -1 -1 4 1 60 80 MELEE -1 -1 AGRESSIVE
//Goblin - 12
7657 - 650 -1 -1 -1 4 1 60 80 MELEE -1 -1 AGRESSIVE
//Goblin - 15
7658 - 650 -1 -1 -1 4 1 60 80 MELEE -1 -1 AGRESSIVE
//Goblin - 13
7659 - 650 -1 -1 -1 4 1 60 80 MELEE -1 -1 AGRESSIVE
//Warped terrorbird - 81
7660 - 650 -1 -1 -1 4 1 60 80 MELEE -1 -1 AGRESSIVE
//Warped terrorbird - 81
7661 - 650 -1 -1 -1 4 1 60 80 MELEE -1 -1 AGRESSIVE
//Warped terrorbird - 81
7682 - 1050 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Warped terrorbird - 81
7683 - 1050 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Warped terrorbird - 81
7691 - 950 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Warped terrorbird - 81
7692 - 1050 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Warped terrorbird - 81
7693 - 1200 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Warped terrorbird - 81
7694 - 1200 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Warped terrorbird - 143
7695 - 950 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Warped terrorbird - 143
7696 - 1050 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Warped terrorbird - 143
7697 - 1200 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Warped tortoise - 96
7698 - 1200 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Warped tortoise - 96
7699 - 950 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Warped terrorbird - 81
7700 - 1050 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Warped terrorbird - 81
7701 - 1200 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Warped terrorbird - 81
7702 - 1300 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Warped terrorbird - 81
7703 - 950 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Warped terrorbird - 81
7704 - 1050 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Warped terrorbird - 81
7705 - 1200 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Warped terrorbird - 81
7706 - 1300 -1 -1 -1 6 1 60 150 MELEE -1 -1 AGRESSIVE
//Warped terrorbird - 81
7711 - 450 -1 -1 -1 4 1 60 30 MELEE -1 -1 PASSIVE
//Warped terrorbird - 143
7714 - 140 8080 8079 8078 5 1 60 20 MELEE -1 -1 PASSIVE
//Warped terrorbird - 143
7715 - 140 8080 8079 8078 5 1 60 20 MELEE -1 -1 PASSIVE
//Warped terrorbird - 143
7716 - 140 8080 8079 8078 5 1 60 20 MELEE -1 -1 PASSIVE
//Elite defiler - 81
7767 - 800 -1 -1 -1 4 1 60 94 MELEE -1 -1 PASSIVE
//Pirate - 23
7768 - 800 -1 -1 -1 4 1 60 94 MELEE -1 -1 PASSIVE
//Pirate - 23
7769 - 800 -1 -1 -1 4 1 60 94 MELEE -1 -1 PASSIVE
//Pirate - 23
7772 - 260 -1 -1 -1 4 1 60 80 RANGE -1 -1 AGRESSIVE
//Pirate - 23
7773 - 260 -1 -1 -1 4 1 60 8 MAGE -1 -1 AGRESSIVE
//Pirate - 23
7786 - 850 9449 9451 9450 5 1 60 90 MELEE -1 -1 AGRESSIVE
//Pirate - 26
7787 - 1220 266 267 265 4 1 60 32 MELEE -1 -1 AGRESSIVE
//Pirate - 26
7793 - 2220 9449 9451 9450 4 1 60 140 MELEE -1 -1 AGRESSIVE
//Pirate - 26
7795 - 600 -1 -1 -1 4 1 60 180 RANGE -1 -1 AGRESSIVE
//Pirate - 26
7797 - 2500 9439 9441 9440 4 1 60 300 MELEE -1 -1 AGRESSIVE
//Pirate - 26
7798 - 2650 9419 9417 9418 4 1 60 240 RANGE -1 -1 AGRESSIVE
//Pirate - 26
7799 - 2700 260 261 264 4 1 60 300 MELEE -1 -1 AGRESSIVE
//Zamorak warrior - 84
7800 - 1750 9471 9473 9472 4 1 60 165 MELEE -1 -1 AGRESSIVE
//Zamorak warrior - 85
7801 - 900 9466 9468 9467 5 1 60 119 MAGE -1 -1 AGRESSIVE
//Zamorak ranger - 81
7802 - 900 9466 9468 9467 5 1 60 119 MAGE -1 -1 AGRESSIVE
//Zamorak ranger - 81
7803 - 900 9466 9468 9467 5 1 60 119 MAGE -1 -1 AGRESSIVE
//Zamorak mage - 84
7804 - 900 9466 9468 9467 5 1 60 119 MAGE -1 -1 AGRESSIVE
//Zamorak mage - 84
7805 - 950 9439 9441 9440 5 1 60 110 MELEE -1 -1 AGRESSIVE
//Cave lizard - 37
7828 - 750 -1 -1 -1 4 1 60 90 MELEE -1 -1 AGRESSIVE
//Zamorak crafter - 19
7837 - 230 -1 -1 -1 4 1 60 40 MELEE -1 -1 AGRESSIVE
//Zamorak crafter - 19
7838 - 230 -1 -1 -1 4 1 60 40 MELEE -1 -1 AGRESSIVE
//Jungle spider - 40
7873 - 70 422 425 836 5 1 60 10 MELEE -1 -1 PASSIVE
//Jungle spider - 40
7874 - 70 422 425 836 5 1 60 10 MELEE -1 -1 PASSIVE
//Tenacious toucan - 70
7875 - 70 422 425 836 5 4 60 10 MELEE -1 -1 PASSIVE
//Giant ant worker - 40
7876 - 70 422 425 836 5 1 60 10 MELEE -1 -1 PASSIVE
//Giant ant soldier - 58
7877 - 70 422 425 836 5 1 60 10 MELEE -1 -1 PASSIVE
//Giant wasp - 66
7878 - 70 422 425 836 5 1 60 10 MELEE -1 -1 PASSIVE
//Pernicious parrot - 66
7879 - 70 422 425 836 5 1 60 10 MELEE -1 -1 PASSIVE
//Giant wasp - 66
7880 - 93 422 425 836 5 1 60 15 MELEE -1 -1 PASSIVE
//Snothead - 35
7881 - 93 422 425 836 5 1 60 15 MELEE -1 -1 PASSIVE
//Snailfeet - 45
7882 - 93 422 425 836 5 1 60 15 MELEE -1 -1 PASSIVE
//Strongbones - 75
7883 - 93 422 425 836 5 1 60 15 MELEE -1 -1 PASSIVE
//Miner ancestor - 43
7884 - 93 422 425 836 5 1 60 15 MELEE -1 -1 PASSIVE
//Smith ancestor - 43
7891 - 10000 -1 -1 -1 5 2 0 10 MELEE -1 -1 PASSIVE
//Warrior ancestor - 66
7909 - 70 422 425 836 5 1 60 10 MELEE -1 -1 PASSIVE
//Miner ancestor - 43
7910 - 70 422 425 836 5 1 60 10 MELEE -1 -1 PASSIVE
//Smith ancestor - 43
7913 - 20 -1 -1 -1 4 1 60 15 MELEE -1 -1 PASSIVE
//Warrior ancestor - 61
7914 - 47 -1 -1 -1 4 1 60 12 MELEE -1 -1 PASSIVE
//Dried zombie - 89
7915 - 67 -1 -1 -1 4 1 60 19 MELEE -1 -1 PASSIVE
//Dried zombie - 94
7916 - 87 -1 -1 -1 4 1 60 21 MELEE -1 -1 PASSIVE
//Dried zombie - 110
7917 - 87 -1 -1 -1 4 1 60 21 MELEE -1 -1 PASSIVE
//Scabaras Ranger - 103
7918 - 87 -1 -1 -1 4 1 60 21 MELEE -1 -1 PASSIVE
//Scabaras lancer - 112
7919 - 87 -1 -1 -1 4 1 60 21 MELEE -1 -1 PASSIVE
//Scabaras Locust - 106
7920 - 100 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Locust lancer - 109
7922 - 113 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Locust Ranger - 98
7923 - 90 -1 -1 -1 4 1 60 27 RANGE -1 -1 PASSIVE
//Crocodile - 89
7924 - 90 -1 -1 -1 4 1 60 27 RANGE -1 -1 PASSIVE
//Scabaras mage - 98
7925 - 90 -1 -1 -1 4 1 60 27 RANGE -1 -1 PASSIVE
//Scabaras mage - 88
7926 - 90 -1 -1 -1 4 1 60 27 RANGE -1 -1 PASSIVE
//Druid - 33
7927 - 90 -1 -1 -1 4 1 60 27 RANGE -1 -1 PASSIVE
//Druid - 33
7928 - 90 -1 -1 -1 4 1 60 27 RANGE -1 -1 PASSIVE
//Druid - 33
7966 - 200 422 425 836 4 1 60 30 MELEE -1 -1 AGRESSIVE
//Druid - 33
7994 - 440 -1 -1 -1 4 1 60 50 MELEE -1 -1 AGRESSIVE
//Druid - 33
7998 - 800 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE
//Druid - 33
7999 - 800 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE
//Druid - 33
8125 - 1500 -1 -1 -1 5 1 60 220 MELEE -1 -1 AGRESSIVE
//Druid - 33
8127 - 250 -1 -1 -1 1 1 60 130 MAGE -1 -1 AGRESSIVE
//Druid - 33
8133 - 20000 10057 10386 10385 4 3 100 513 SPECIAL -1 -1 AGRESSIVE
//Druidess - 33
8149 - 1500 -1 -1 -1 5 1 60 86 MELEE -1 -1 AGRESSIVE
//Druidess - 33
8150 - 850 -1 -1 -1 5 1 60 86 MELEE -1 -1 AGRESSIVE
//Druidess - 33
8151 - 850 -1 -1 -1 5 1 60 86 MELEE -1 -1 AGRESSIVE
//Druidess - 33
8152 - 850 -1 -1 -1 5 1 60 86 MELEE -1 -1 AGRESSIVE
//Druidess - 33
8153 - 850 -1 -1 -1 5 1 60 86 MELEE -1 -1 AGRESSIVE
//Druidess - 33
8159 - 850 -1 -1 -1 5 1 60 86 MELEE -1 -1 AGRESSIVE
//Druidess - 33
8160 - 850 -1 -1 -1 5 1 60 86 MELEE -1 -1 AGRESSIVE
//Fire giant - 86
8161 - 850 -1 -1 -1 5 1 60 86 MELEE -1 -1 AGRESSIVE
//Fire giant - 86
8162 - 850 -1 -1 -1 5 1 60 86 MELEE -1 -1 AGRESSIVE
//Big wolf - 73
8163 - 850 -1 -1 -1 5 1 60 86 MELEE -1 -1 AGRESSIVE
//Ogress champion - 99
8164 - 850 -1 -1 -1 5 1 60 86 MELEE -1 -1 AGRESSIVE
//Ogress warrior - 86
8173 - 220 -1 -1 -1 5 1 60 34 MELEE -1 -1 PASSIVE
//Ogress warrior - 86
8178 - 100 -1 -1 -1 4 1 60 20 MELEE -1 -1 AGRESSIVE
//Ogress - 69
8281 - 2750 -1 -1 -1 4 1 60 300 MELEE -1 -1 AGRESSIVE
//Ogress - 69
8282 - 2750 -1 -1 -1 4 1 60 300 MELEE -1 -1 AGRESSIVE
//Ork statue - 63
8283 - 2750 -1 -1 -1 4 1 60 300 MELEE -1 -1 AGRESSIVE
//Ogre statue - 75
8312 - 1050 10844 10845 10846 4 1 60 120 MELEE -1 -1 AGRESSIVE
//Ourg statue - 200
8313 - 1050 10844 10845 10846 4 1 60 120 MELEE -1 -1 AGRESSIVE
//Chaos druid - 13
8314 - 1050 10844 10845 10846 4 1 60 120 MELEE -1 -1 AGRESSIVE
//Ork legion - 70
8315 - 1050 10844 10845 10846 4 1 60 120 MELEE -1 -1 AGRESSIVE
//Dagon'hai Monk - 97
8316 - 800 10848 10849 10847 4 1 60 90 RANGE -1 -1 AGRESSIVE
//Dagon'hai Monk - 97
8317 - 800 10848 10849 10847 4 1 60 90 RANGE -1 -1 AGRESSIVE
//Dagon'hai Monk - 97
8318 - 800 10848 10849 10847 4 1 60 90 RANGE -1 -1 AGRESSIVE
//Cockroach drone - 8
8319 - 800 10848 10849 10847 4 1 60 90 RANGE -1 -1 AGRESSIVE
//Cockroach worker - 56
8320 - 800 10851 10852 10850 4 1 60 170 MAGE -1 -1 AGRESSIVE
//Cockroach soldier - 83
8321 - 800 10851 10852 10850 4 1 60 170 MAGE -1 -1 AGRESSIVE
//Mugger - 6
8322 - 800 10851 10852 10850 4 1 60 170 MAGE -1 -1 AGRESSIVE
//Mugger - 6
8323 - 800 10851 10852 10850 4 1 60 170 MAGE -1 -1 AGRESSIVE
//Yeti - 93
8324 - 1150 10854 10855 10856 4 1 60 130 MELEE -1 -1 AGRESSIVE
//Yeti - 93
8325 - 1150 10854 10855 10856 4 1 60 130 MELEE -1 -1 AGRESSIVE
//Gnoeals - 93
8326 - 1150 10854 10855 10856 4 1 60 130 MELEE -1 -1 AGRESSIVE
//Gnoeals - 84
8327 - 1150 10854 10855 10856 4 1 60 130 MELEE -1 -1 AGRESSIVE
//Highwayman - 5
8334 - 780 -1 -1 -1 4 1 60 80 MELEE -1 -1 AGRESSIVE
//Jelly - 78
8335 - 6500 -1 -1 -1 5 0 10 300 SPECIAL -1 -1 AGRESSIVE
//Jelly - 78
8349 - 3260 -1 10923 10917 6 4 60 269 SPECIAL -1 -1 AGRESSIVE
//Tumeken's shadow - 41
8350 - 3260 -1 10923 10917 6 5 60 269 SPECIAL -1 -1 AGRESSIVE
//Tumeken's shadow - 50
8351 - 3260 -1 10923 10917 6 5 60 269 SPECIAL -1 -1 AGRESSIVE
//Tumeken's shadow - 55
8352 - 3260 -1 10923 10917 6 5 60 269 SPECIAL -1 -1 AGRESSIVE
//Tumeken's shadow - 64
8353 - 3260 -1 10923 10917 6 5 60 269 SPECIAL -1 -1 AGRESSIVE
//Tumeken's shadow - 72
8354 - 3260 -1 10923 10917 6 5 60 269 SPECIAL -1 -1 AGRESSIVE
//Golem guard - 47
8355 - 3260 -1 10923 10917 6 5 60 269 SPECIAL -1 -1 AGRESSIVE
//Small scarab - 41
8356 - 3260 -1 10923 10917 6 5 60 269 SPECIAL -1 -1 AGRESSIVE
//Small scarab - 41
8357 - 3260 -1 10923 10917 6 5 60 269 SPECIAL -1 -1 AGRESSIVE
//Small scarab - 41
8358 - 3260 -1 10923 10917 6 5 60 269 SPECIAL -1 -1 AGRESSIVE
//Small scarab - 41
8359 - 3260 -1 10923 10917 6 5 60 269 SPECIAL -1 -1 AGRESSIVE
//Khazard Guard - 23
8360 - 3260 -1 10923 10917 6 5 60 269 SPECIAL -1 -1 AGRESSIVE
//Vyrewatch - 110
8361 - 3260 -1 10923 10917 6 5 60 269 SPECIAL -1 -1 AGRESSIVE
//Vyrewatch - 120
8362 - 3260 -1 10923 10917 6 5 60 269 SPECIAL -1 -1 AGRESSIVE
//Vyrewatch - 130
8363 - 3260 -1 10923 10917 6 5 60 269 SPECIAL -1 -1 AGRESSIVE
//Vyrewatch - 140
8364 - 3260 -1 10923 10917 6 5 60 269 SPECIAL -1 -1 AGRESSIVE
//Vyrewatch - 110
8365 - 3260 -1 10923 10917 6 5 60 269 SPECIAL -1 -1 AGRESSIVE
//Vyrewatch - 120
8366 - 3260 -1 10923 10917 6 5 60 269 SPECIAL -1 -1 AGRESSIVE
//Vyrewatch - 130
8422 - 1 -1 -1 -1 4 4 0 300 RANGE -1 -1 PASSIVE
//Vyrewatch - 140
8436 - 550 -1 -1 -1 4 1 60 60 MELEE -1 -1 PASSIVE
//Vyrewatch - 110
8437 - 850 -1 -1 -1 4 1 60 120 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 120
8438 - 850 -1 -1 -1 4 1 60 120 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 130
8439 - 850 -1 -1 -1 4 1 60 120 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 140
8440 - 850 -1 -1 -1 4 1 60 120 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 110
8501 - 50 -1 -1 -1 4 1 60 10 MELEE -1 -1 PASSIVE
//Vyrewatch - 120
8528 - 10000 -1 12693 12694 5 5 0 322 SPECIAL -1 -1 AGRESSIVE
//Vyrewatch - 130
8529 - 10000 -1 12693 12694 5 5 0 322 SPECIAL -1 -1 AGRESSIVE
//Vyrewatch - 140
8531 - 10000 -1 12693 12694 5 5 0 322 SPECIAL -1 -1 PASSIVE
//Vyrewatch - 110
8549 - 2550 -1 -1 -1 4 1 60 290 MAGE -1 -1 AGRESSIVE
//Vyrewatch - 130
8559 - 1350 -1 -1 -1 4 1 60 120 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 110
8560 - 1350 -1 -1 -1 4 1 60 120 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 130
8561 - 800 -1 -1 -1 4 1 60 110 RANGE -1 -1 AGRESSIVE
//Skeletal hand - 80
8562 - 800 -1 -1 -1 4 1 60 110 RANGE -1 -1 AGRESSIVE
//Zombie hand - 90
8563 - 1000 -1 -1 -1 4 1 60 130 RANGE -1 -1 AGRESSIVE
//Mutated bloodveld - 126
8564 - 1000 -1 -1 -1 4 1 60 130 RANGE -1 -1 AGRESSIVE
//Mutated bloodveld - 146
8565 - 800 -1 -1 -1 4 1 60 90 MAGE -1 -1 AGRESSIVE
//Zaromark Sliver - 80
8566 - 800 -1 -1 -1 4 1 60 90 MAGE -1 -1 AGRESSIVE
//Zaromark Sliver - 80
8567 - 1100 -1 -1 -1 4 1 60 120 MAGE -1 -1 AGRESSIVE
//Zaromark Sliver - 80
8568 - 1100 -1 -1 -1 4 1 60 120 MAGE -1 -1 AGRESSIVE
//Zaromark Sliver - 80
8596 - 10 -1 -1 -1 4 1 60 500 MELEE -1 -1 AGRESSIVE
//Zaromark Sliver - 80
8597 - 10 -1 -1 -1 4 1 60 460 MELEE -1 -1 AGRESSIVE
//Zaromark Sliver - 80
8598 - 450 -1 -1 -1 4 1 60 44 MELEE -1 -1 PASSIVE
//Zaromark Sliver - 80
8599 - 750 -1 -1 -1 5 1 60 60 MELEE -1 -1 PASSIVE
//Zaromark Sliver - 80
8616 - 450 -1 -1 -1 4 1 60 44 MELEE -1 -1 PASSIVE
//Fistandantilus - 80
8617 - 750 -1 -1 -1 5 1 60 60 MELEE -1 -1 PASSIVE
//Fistandantilus - 80
8658 - 600 -1 -1 -1 7 1 60 73 MELEE -1 -1 AGRESSIVE
//Fistandantilus - 80
8660 - 600 11470 11473 11476 5 1 60 90 MELEE -1 -1 PASSIVE
//Fistandantilus - 80
8724 - 880 -1 -1 -1 4 1 60 120 MAGE -1 -1 AGRESSIVE
//Fistandantilus - 80
8771 - 1000 12146 12147 12150 5 1 60 121 MELEE -1 -1 PASSIVE
//Fistandantilus - 80
8772 - 500 99 100 102 4 1 60 133 MELEE -1 -1 PASSIVE
//Fistandantilus - 80
8773 - 500 99 100 102 4 1 60 133 MELEE -1 -1 PASSIVE
//Fistandantilus - 80
8774 - 500 99 100 102 4 1 60 133 MELEE -1 -1 PASSIVE
//Vyrewatch - 120
8776 - 1220 12141 12185 12181 6 1 60 110 RANGE -1 -1 AGRESSIVE
//Vyrewatch - 120
8777 - 1220 12142 12185 12181 6 1 60 110 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 110
8778 - 610 99 100 102 5 1 60 63 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 120
8778 - 610 99 100 102 5 1 60 63 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 130
8779 - 610 99 100 102 5 1 60 63 MELEE -1 -1 AGRESSIVE
//Vyrewatch - 130
8781 - 800 12173 100 102 4 1 60 100 RANGE -1 -1 PASSIVE
//Vyrewatch - 110
8782 - 800 12173 100 102 4 1 60 100 RANGE -1 -1 PASSIVE
//Vyrewatch - 120
8783 - 500 99 100 102 4 1 60 133 MELEE -1 -1 PASSIVE
//Vyrewatch - 130
8784 - 500 99 100 102 4 1 60 133 MELEE -1 -1 PASSIVE
//Vyrewatch - 130
8799 - 1220 12141 12185 12181 6 1 60 110 RANGE -1 -1 AGRESSIVE
//Vyrewatch - 110
